Litigation,,157,Rebecca,A,Tejani,RE236781H ,3-23-1973,Litigation,799.25,11-16-2015 0:00,157
Litigation,,157,Rebecca,A,Tejani,RE236781H ,3-23-1973,Litigation,-941.5,3-6-2015 0:00,157
Litigation,,157,Rebecca,A,Tejani,RE236781H ,3-23-1973,Litigation,498.17,12-21-2014 0:00,157
Litigation,,157,Rebecca,A,Tejani,RE236781H ,3-23-1973,Litigation,555.65,1-5-2015 0:00,157
Litigation,,157,Rebecca,A,Tejani,RE236781H ,3-23-1973,Litigation,-203.77,11-23-2014 0:00,157
Litigation,,157,Rebecca,A,Tejani,RE236781H ,3-23-1973,Litigation,442.59,9-2-2014 0:00,157
Litigation,,158,Annik,O,Tamburello,ZY810545E ,8-5-1984,Litigation,-988.68,10-31-2014 0:00,158
Litigation,,164,Ed,R,Stadick,MP407352H ,9-28-1973,Litigation,3.42,9-29-2014 0:00,164
Litigation,,164,Ed,R,Stadick,MP407352H ,9-28-1973,Litigation,781.43,2-9-2014 0:00,164
Litigation,,164,Ed,R,Stadick,MP407352H ,9-28-1973,Litigation,-493.59,1-23-2014 0:00,164
Litigation,,164,Ed,R,Stadick,MP407352H ,9-28-1973,Litigation,703.9,8-27-2014 0:00,164
Litigation,,165,JoLynn,M,Spoon,DK618283V ,10-29-1991,Litigation,-166.18,8-20-2015 0:00,165
Litigation,,166,Bryan,NULL,Sousa,EB648388O ,12-18-1984,Litigation,-189.11,12-6-2015 0:00,166
Litigation,,166,Bryan,NULL,Sousa,EB648388O ,12-18-1984,Litigation,-680.71,12-19-2014 0:00,166
Litigation,,168,Nancy,A,Smith,EM864674M ,1-30-1978,Litigation,859.08,1-27-2015 0:00,168
Litigation,,168,Nancy,A,Smith,EM864674M ,1-30-1978,Litigation,880.42,4-24-2015 0:00,168
Litigation,,172,Andrew,R,Smith,PG233702O ,11-4-1990,Litigation,472.84,1-26-2015 0:00,172
Litigation,,172,Andrew,R,Smith,PG233702O ,11-4-1990,Litigation,216.35,9-1-2015 0:00,172
Litigation,,173,Ruth,Ann,Smith,SD239575R ,4-29-1979,Litigation,NULL,NULL,NULL
Litigation,,174,Barry,K,Singh,AT144100S ,7-19-1981,Litigation,979.38,10-16-2015 0:00,174
Litigation,,174,Barry,K,Singh,AT144100S ,7-19-1981,Litigation,423.88,1-26-2015 0:00,174
Litigation,,174,Barry,K,Singh,AT144100S ,7-19-1981,Litigation,712.78,9-22-2015 0:00,174
Litigation,,176,Jeffrey,L,Shoop,FG035868T ,1-1-1980,Litigation,412.32,4-11-2015 0:00,176
Litigation,,176,Jeffrey,L,Shoop,FG035868T ,1-1-1980,Litigation,-382.4,6-23-2015 0:00,176
Litigation,,176,Jeffrey,L,Shoop,FG035868T ,1-1-1980,Litigation,-746,4-20-2015 0:00,176
Litigation,,180,Taylor,R,Selikoff,SN430580D ,5-22-1994,Litigation,867.32,2-20-2015 0:00,180
Litigation,,199,Bjorn,M,Robinson,XQ914375L ,7-15-1969,Litigation,-117.81,4-23-2015 0:00,199
Litigation,,199,Bjorn,M,Robinson,XQ914375L ,7-15-1969,Litigation,-364.29,12-31-2014 0:00,199
Litigation,,200,Michiko,F,Robinett,UF661823R ,1-25-1967,Litigation,958.94,2-25-2015 0:00,200
Litigation,,200,Michiko,F,Robinett,UF661823R ,1-25-1967,Litigation,-5.09,8-31-2015 0:00,200
Litigation,,207,Jack,T,Richards,PU930912C ,10-28-1990,Litigation,245.34,8-2-2014 0:00,207
Litigation,,211,Ryan,L,Reynolds,YJ279107J ,11-8-1983,Litigation,972.01,1-14-2015 0:00,211
Litigation,,211,Ryan,L,Reynolds,YJ279107J ,11-8-1983,Litigation,-915.14,6-19-2014 0:00,211
Litigation,,214,Patrick,C,Remick,KO083713K ,4-17-1993,Litigation,889.05,1-24-2015 0:00,214
Litigation,,214,Patrick,C,Remick,KO083713K ,4-17-1993,Litigation,204.83,11-21-2014 0:00,214
Litigation,,214,Patrick,C,Remick,KO083713K ,4-17-1993,Litigation,421.5,10-11-2015 0:00,214
Litigation,,214,Patrick,C,Remick,KO083713K ,4-17-1993,Litigation,611.86,2-17-2015 0:00,214
Litigation,,214,Patrick,C,Remick,KO083713K ,4-17-1993,Litigation,-189.21,3-13-2014 0:00,214
Litigation,,218,Kok-Ho,T,Reed,UG360014C ,4-27-1984,Litigation,-141.86,6-1-2015 0:00,218
Litigation,,218,Kok-Ho,T,Reed,UG360014C ,4-27-1984,Litigation,-427.2,12-11-2014 0:00,218
Litigation,,223,Sameer,A,Reams,HV572978M ,2-3-1967,Litigation,-210.83,10-4-2015 0:00,223
Litigation,,224,Nuan,NULL,Ray,VJ829005G ,3-18-1992,Litigation,NULL,NULL,NULL
Litigation,,227,Zheng,W,Rapier,ZG660081C ,9-4-1977,Litigation,468.04,12-24-2015 0:00,227
Litigation,,227,Zheng,W,Rapier,ZG660081C ,9-4-1977,Litigation,567.81,1-7-2014 0:00,227
Litigation,,227,Zheng,W,Rapier,ZG660081C ,9-4-1977,Litigation,-878.17,12-27-2014 0:00,227
Litigation,,229,Mary,R,Rao,MJ485738B ,7-22-1985,Litigation,915.19,1-20-2015 0:00,229
Litigation,,232,Christopher,E,Randall,HU850853E ,4-2-1967,Litigation,NULL,NULL,NULL
Litigation,,234,Alice,O,Ralls,PX940291P ,2-9-1978,Litigation,-351.21,2-1-2015 0:00,234
Litigation,,236,Suroor,R,Raheem,VJ273725R ,11-29-1966,Litigation,-210.69,5-25-2015 0:00,236
Litigation,,237,John,P,Quintana,IO743864R ,2-16-1991,Litigation,739.87,10-23-2014 0:00,237
Litigation,,249,Kim,T,Poorbaugh,HV340875N ,12-18-1976,Litigation,239.49,8-17-2014 0:00,249
Litigation,,249,Kim,T,Poorbaugh,HV340875N ,12-18-1976,Litigation,40.35,8-4-2015 0:00,249
Litigation,,259,Eric,NULL,Philips,WX808508G ,6-17-1994,Litigation,644.83,9-24-2015 0:00,259
Litigation,,259,Eric,NULL,Philips,WX808508G ,6-17-1994,Litigation,-284.56,8-12-2014 0:00,259
Litigation,,268,Krishna,NULL,Peoples,MK412552P ,4-21-1980,Litigation,507.66,4-30-2014 0:00,268
Litigation,,268,Krishna,NULL,Peoples,MK412552P ,4-21-1980,Litigation,-528.84,1-22-2015 0:00,268
Litigation,,278,Hanying,P,Patel,TX414866W ,5-27-1985,Litigation,827.84,8-26-2014 0:00,278
Litigation,,278,Hanying,P,Patel,TX414866W ,5-27-1985,Litigation,-655.17,6-19-2014 0:00,278
Litigation,,278,Hanying,P,Patel,TX414866W ,5-27-1985,Litigation,650.02,12-25-2015 0:00,278
Litigation,,278,Hanying,P,Patel,TX414866W ,5-27-1985,Litigation,837.06,11-14-2014 0:00,278
Litigation,,278,Hanying,P,Patel,TX414866W ,5-27-1985,Litigation,-566.1,2-27-2015 0:00,278
Litigation,,281,Lane,M,Pak,NR081475I ,8-26-1971,Litigation,900.77,9-20-2015 0:00,281
Litigation,,281,Lane,M,Pak,NR081475I ,8-26-1971,Litigation,-303.73,5-20-2015 0:00,281
Litigation,,281,Lane,M,Pak,NR081475I ,8-26-1971,Litigation,303.35,12-6-2014 0:00,281
Litigation,,283,Shelley,N,Oviatt,HC606849R ,8-13-1978,Litigation,-588.3,12-10-2015 0:00,283
Litigation,,283,Shelley,N,Oviatt,HC606849R ,8-13-1978,Litigation,-419.86,6-8-2014 0:00,283
Litigation,,286,Kirk,J,Osborn,SH366454Z ,12-18-1973,Litigation,-779.35,1-27-2014 0:00,286
Litigation,,286,Kirk,J,Osborn,SH366454Z ,12-18-1973,Litigation,122.4,11-27-2014 0:00,286
Litigation,,288,Alex,M,Osada,AQ755088A ,10-25-1973,Litigation,NULL,NULL,NULL
Litigation,,289,Andrew,M,Ortiz,JV564728A ,10-12-1973,Litigation,-423.51,6-4-2014 0:00,289
Litigation,,289,Andrew,M,Ortiz,JV564728A ,10-12-1973,Litigation,-314.4,1-14-2014 0:00,289
Litigation,,289,Andrew,M,Ortiz,JV564728A ,10-12-1973,Litigation,609.93,7-14-2015 0:00,289
Litigation,,289,Andrew,M,Ortiz,JV564728A ,10-12-1973,Litigation,-981.52,6-18-2014 0:00,289
Litigation,,289,Andrew,M,Ortiz,JV564728A ,10-12-1973,Litigation,-254.85,1-30-2014 0:00,289
Litigation,,290,Chris,T,Ortiz,TB020616G ,3-18-1994,Litigation,-602.01,7-17-2014 0:00,290
Litigation,,295,George,Z,Olivotto,WP109348H ,8-24-1987,Litigation,628.69,2-5-2014 0:00,295
Litigation,,295,George,Z,Olivotto,WP109348H ,8-24-1987,Litigation,113.66,2-2-2014 0:00,295
Litigation,,301,David,Oliver,O'Connell,AO338903S ,5-20-1974,Litigation,NULL,NULL,NULL
Litigation,,302,Russell,M,O'Brien,AV280542Z ,3-26-1981,Litigation,-771.54,12-11-2015 0:00,302
Litigation,,302,Russell,M,O'Brien,AV280542Z ,3-26-1981,Litigation,-99.25,3-9-2015 0:00,302
Litigation,,302,Russell,M,O'Brien,AV280542Z ,3-26-1981,Litigation,-263.12,5-13-2014 0:00,302
Litigation,,302,Russell,M,O'Brien,AV280542Z ,3-26-1981,Litigation,984.99,3-12-2015 0:00,302
Litigation,,305,Katie,L,Northup,UZ829155X ,10-26-1975,Litigation,999.03,1-31-2015 0:00,305
Litigation,,309,John,Y,Nixon,UW935516M ,8-5-1976,Litigation,NULL,NULL,NULL
Litigation,,317,Brenda,M,Nayberg,IW057248T ,10-1-1976,Litigation,71.44,8-12-2015 0:00,317
Litigation,,317,Brenda,M,Nayberg,IW057248T ,10-1-1976,Litigation,315.55,12-25-2014 0:00,317
Litigation,,317,Brenda,M,Nayberg,IW057248T ,10-1-1976,Litigation,706.37,12-6-2015 0:00,317
Litigation,,317,Brenda,M,Nayberg,IW057248T ,10-1-1976,Litigation,-929.43,1-11-2015 0:00,317
Litigation,,317,Brenda,M,Nayberg,IW057248T ,10-1-1976,Litigation,157.31,2-19-2014 0:00,317
Litigation,,317,Brenda,M,Nayberg,IW057248T ,10-1-1976,Litigation,116.96,1-20-2014 0:00,317
Litigation,,317,Brenda,M,Nayberg,IW057248T ,10-1-1976,Litigation,927.18,3-12-2015 0:00,317
Litigation,,322,Rajesh,M,Nartker,JR665803O ,6-11-1983,Litigation,819.4,6-14-2014 0:00,322
Litigation,,323,Lorraine,O,Naik,LM260294O ,5-15-1975,Litigation,NULL,NULL,NULL
Litigation,,325,Frank,T,Myer,LT652306T ,6-10-1974,Litigation,NULL,NULL,NULL
Litigation,,329,Gabe,B,Munson,RS076573Z ,7-13-1992,Litigation,586.38,12-30-2015 0:00,329
Litigation,,336,Hazem,E,Moschell,SE599485T ,11-2-1966,Litigation,400.33,7-14-2014 0:00,336
Litigation,,343,Tengiz,N,Monitor,MW861558B ,7-8-1986,Litigation,789.03,7-13-2015 0:00,343
Litigation,,343,Tengiz,N,Monitor,MW861558B ,7-8-1986,Litigation,-471.62,4-19-2015 0:00,343
Litigation,,343,Tengiz,N,Monitor,MW861558B ,7-8-1986,Litigation,480.96,12-7-2015 0:00,343
Litigation,,343,Tengiz,N,Monitor,MW861558B ,7-8-1986,Litigation,84.17,5-2-2015 0:00,343
Litigation,,344,Sean,N,Mohan,TU402437U ,12-10-1975,Litigation,736.32,10-10-2015 0:00,344
Litigation,,350,Alan,J,Mitzner,IG842509L ,1-1-1989,Litigation,498.52,5-3-2014 0:00,350
Litigation,,350,Alan,J,Mitzner,IG842509L ,1-1-1989,Litigation,-696.68,12-16-2015 0:00,350
Litigation,,350,Alan,J,Mitzner,IG842509L ,1-1-1989,Litigation,-297.09,10-21-2014 0:00,350
Litigation,,355,Stuart,J,Mitchell,FJ711164G ,12-21-1975,Litigation,NULL,NULL,NULL
Litigation,,358,Magnus,E,Miller,SZ896970I ,4-22-1987,Litigation,691.42,11-14-2015 0:00,358
Litigation,,358,Magnus,E,Miller,SZ896970I ,4-22-1987,Litigation,-894.77,9-10-2014 0:00,358
Litigation,,358,Magnus,E,Miller,SZ896970I ,4-22-1987,Litigation,435.83,5-21-2015 0:00,358
Litigation,,369,Bryan,A,Michaels,RH404715A ,5-31-1984,Litigation,-507.95,12-13-2015 0:00,369
Litigation,,371,Dragan,K,Meyyappan,VO999320Z ,4-30-1990,Litigation,-519.31,10-3-2015 0:00,371
Litigation,,371,Dragan,K,Meyyappan,VO999320Z ,4-30-1990,Litigation,-200.67,6-15-2014 0:00,371
Litigation,,372,Janet,L,Meyerhoff,LD924832D ,10-5-1968,Litigation,NULL,NULL,NULL
Litigation,,373,Mike,K,Meyer,QV072949E ,2-4-1994,Litigation,-574.21,9-13-2015 0:00,373
Litigation,,380,Gordon,L,Mensa-Annan,OH328970R ,12-21-1988,Litigation,-885.16,8-7-2014 0:00,380
Litigation,,380,Gordon,L,Mensa-Annan,OH328970R ,12-21-1988,Litigation,562.61,2-18-2014 0:00,380
Litigation,,380,Gordon,L,Mensa-Annan,OH328970R ,12-21-1988,Litigation,702.64,9-10-2015 0:00,380
Litigation,,380,Gordon,L,Mensa-Annan,OH328970R ,12-21-1988,Litigation,-414.32,12-19-2015 0:00,380
Litigation,,380,Gordon,L,Mensa-Annan,OH328970R ,12-21-1988,Litigation,-263.17,9-17-2014 0:00,380
Litigation,,381,Frank,S,Mendoza,DF012438S ,7-20-1988,Litigation,775.71,10-9-2014 0:00,381
Litigation,,384,Ben,T,Meisner,DA949438Z ,12-2-1983,Litigation,NULL,NULL,NULL
Litigation,,391,Peter,I,McGuel,ZF271539T ,7-27-1978,Litigation,462.55,1-20-2014 0:00,391
Litigation,,391,Peter,I,McGuel,ZF271539T ,7-27-1978,Litigation,846.33,1-19-2015 0:00,391
Litigation,,391,Peter,I,McGuel,ZF271539T ,7-27-1978,Litigation,451.82,1-23-2014 0:00,391
Litigation,,391,Peter,I,McGuel,ZF271539T ,7-27-1978,Litigation,-890.63,1-16-2015 0:00,391
Litigation,,391,Peter,I,McGuel,ZF271539T ,7-27-1978,Litigation,508.49,12-13-2015 0:00,391
Litigation,,395,François,P,McCormick,IG954165R ,10-10-1966,Litigation,NULL,NULL,NULL
Litigation,,406,Shu,K,Maxwell,MK383265S ,1-8-1985,Litigation,NULL,NULL,NULL
Litigation,,407,José,Edvaldo,Maxham,UK271970Y ,7-8-1979,Litigation,314.44,3-22-2015 0:00,407
Litigation,,407,José,Edvaldo,Maxham,UK271970Y ,7-8-1979,Litigation,-720.49,10-3-2015 0:00,407
Litigation,,407,José,Edvaldo,Maxham,UK271970Y ,7-8-1979,Litigation,622.1,8-12-2014 0:00,407
Litigation,,407,José,Edvaldo,Maxham,UK271970Y ,7-8-1979,Litigation,703.86,7-4-2015 0:00,407
Litigation,,408,David,R,Matthews,VH431473G ,8-11-1980,Litigation,29.54,8-6-2014 0:00,408
Litigation,,408,David,R,Matthews,VH431473G ,8-11-1980,Litigation,-122.26,3-21-2014 0:00,408
Litigation,,408,David,R,Matthews,VH431473G ,8-11-1980,Litigation,-972.69,9-5-2015 0:00,408
Litigation,,415,Ranjit,R,Martin,SF139120Y ,5-22-1967,Litigation,-95.66,2-13-2015 0:00,415
Litigation,,421,Frances,B.,Marple,VT641872P ,6-13-1993,Litigation,495.36,6-11-2014 0:00,421
Litigation,,421,Frances,B.,Marple,VT641872P ,6-13-1993,Litigation,332.7,12-21-2014 0:00,421
Litigation,,421,Frances,B.,Marple,VT641872P ,6-13-1993,Litigation,378.8,8-1-2014 0:00,421
Litigation,,422,Margaret,J.,Markwood,AQ430764P ,12-5-1982,Litigation,188.35,4-16-2014 0:00,422
Litigation,,422,Margaret,J.,Markwood,AQ430764P ,12-5-1982,Litigation,-831.44,3-21-2014 0:00,422
Litigation,,423,Carla,J.,Margheim,XU034348H ,7-24-1987,Litigation,786.47,12-26-2014 0:00,423
Litigation,,423,Carla,J.,Margheim,XU034348H ,7-24-1987,Litigation,-872.79,11-28-2014 0:00,423
Litigation,,423,Carla,J.,Margheim,XU034348H ,7-24-1987,Litigation,-601.14,12-15-2015 0:00,423
Litigation,,423,Carla,J.,Margheim,XU034348H ,7-24-1987,Litigation,-754.13,4-28-2015 0:00,423
Litigation,,428,Robert,E.,Manchepalli,RI601272L ,4-5-1966,Litigation,721.86,4-10-2015 0:00,428
Litigation,,435,Paul,L.,Lysaker,HE764598G ,2-4-1970,Litigation,-82.78,6-22-2014 0:00,435
Litigation,,437,J. Phillip,L.,Lynn,RT791149I ,5-9-1986,Litigation,882.48,3-16-2015 0:00,437
Litigation,,439,Sean,P.,Luthra,MB663109S ,5-24-1991,Litigation,-35.62,10-5-2015 0:00,439
Litigation,,439,Sean,P.,Luthra,MB663109S ,5-24-1991,Litigation,-355.8,2-11-2014 0:00,439
Litigation,,439,Sean,P.,Luthra,MB663109S ,5-24-1991,Litigation,254.84,4-13-2014 0:00,439
Litigation,,440,Phyllis,A.,Lutes,EY476137M ,8-10-1993,Litigation,471.57,12-3-2014 0:00,440
Litigation,,440,Phyllis,A.,Lutes,EY476137M ,8-10-1993,Litigation,-858.03,3-4-2015 0:00,440
Litigation,,440,Phyllis,A.,Lutes,EY476137M ,8-10-1993,Litigation,-167.28,9-6-2015 0:00,440
Litigation,,440,Phyllis,A.,Lutes,EY476137M ,8-10-1993,Litigation,-489.01,11-2-2014 0:00,440
Litigation,,440,Phyllis,A.,Lutes,EY476137M ,8-10-1993,Litigation,789.47,10-10-2014 0:00,440
Litigation,,440,Phyllis,A.,Lutes,EY476137M ,8-10-1993,Litigation,-436.85,4-11-2015 0:00,440
Litigation,,442,Michael,NULL,Lundahl,LO409870X ,4-17-1994,Litigation,-222.84,10-2-2014 0:00,442
Litigation,,442,Michael,NULL,Lundahl,LO409870X ,4-17-1994,Litigation,846.25,2-7-2015 0:00,442
Litigation,,447,Emilio,R.,Low,JN735422G ,12-10-1990,Litigation,NULL,NULL,NULL
Litigation,,448,Maxwell,J.,Los,LD577731I ,10-3-1970,Litigation,733.13,3-6-2014 0:00,448
Litigation,,448,Maxwell,J.,Los,LD577731I ,10-3-1970,Litigation,-245.79,4-20-2015 0:00,448
Litigation,,448,Maxwell,J.,Los,LD577731I ,10-3-1970,Litigation,817.72,1-30-2015 0:00,448
Litigation,,453,Kyley,J.,Logan,LW767608Z ,1-18-1992,Litigation,-151.98,4-5-2014 0:00,453
Litigation,,455,Thomas,B.,Liu,YZ274975L ,5-20-1978,Litigation,-71.93,1-4-2015 0:00,455
Litigation,,455,Thomas,B.,Liu,YZ274975L ,5-20-1978,Litigation,-938.48,7-28-2015 0:00,455
Litigation,,465,James,B.,Li,AO831967K ,6-4-1987,Litigation,-704.29,2-27-2015 0:00,465
Litigation,,465,James,B.,Li,AO831967K ,6-4-1987,Litigation,251.73,3-27-2014 0:00,465
Litigation,,465,James,B.,Li,AO831967K ,6-4-1987,Litigation,-79.52,1-27-2015 0:00,465
Litigation,,465,James,B.,Li,AO831967K ,6-4-1987,Litigation,-714.36,9-21-2014 0:00,465
Litigation,,468,Alberto,F.,Li,TD542677K ,3-26-1969,Litigation,-983.68,4-6-2015 0:00,468
Litigation,,468,Alberto,F.,Li,TD542677K ,3-26-1969,Litigation,203.25,6-8-2015 0:00,468
Litigation,,472,David,NULL,Levy,GS759084M ,10-5-1972,Litigation,-349.8,12-7-2014 0:00,472
Litigation,,472,David,NULL,Levy,GS759084M ,10-5-1972,Litigation,271.13,4-13-2015 0:00,472
Litigation,,472,David,NULL,Levy,GS759084M ,10-5-1972,Litigation,163,6-23-2015 0:00,472
Litigation,,477,Adam,NULL,Leonetti,CZ743049T ,4-1-1988,Litigation,942.67,12-16-2014 0:00,477
Litigation,,477,Adam,NULL,Leonetti,CZ743049T ,4-1-1988,Litigation,425.43,7-5-2015 0:00,477
Litigation,,480,David,M.,Lee,YJ812164U ,2-3-1984,Litigation,377.12,4-3-2014 0:00,480
Litigation,,483,Glenna,L.,Lee,VA102596X ,5-14-1968,Litigation,-809.01,8-16-2014 0:00,483
Litigation,,486,Christopher,R.,Leavitt,BU025303F ,5-16-1967,Litigation,-349.52,4-19-2014 0:00,486
Litigation,,486,Christopher,R.,Leavitt,BU025303F ,5-16-1967,Litigation,469.99,12-30-2015 0:00,486
Litigation,,486,Christopher,R.,Leavitt,BU025303F ,5-16-1967,Litigation,748.55,4-3-2015 0:00,486
Litigation,,486,Christopher,R.,Leavitt,BU025303F ,5-16-1967,Litigation,-754.32,8-19-2015 0:00,486
Litigation,,491,Stanley,A.,Laszlo,MQ196465H ,3-18-1982,Litigation,846.97,3-6-2014 0:00,491
Litigation,,498,Scot,A.,Kuppa,NR449244Z ,6-26-1969,Litigation,-554.01,7-9-2015 0:00,498
Litigation,,498,Scot,A.,Kuppa,NR449244Z ,6-26-1969,Litigation,-515.14,8-28-2015 0:00,498
Litigation,,498,Scot,A.,Kuppa,NR449244Z ,6-26-1969,Litigation,57.22,12-15-2015 0:00,498
Litigation,,498,Scot,A.,Kuppa,NR449244Z ,6-26-1969,Litigation,-972.88,8-10-2015 0:00,498
Litigation,,508,John,NULL,Kramer,RH659377E ,12-19-1965,Litigation,-876.77,10-23-2015 0:00,508
Litigation,,508,John,NULL,Kramer,RH659377E ,12-19-1965,Litigation,14.02,10-1-2015 0:00,508
Litigation,,508,John,NULL,Kramer,RH659377E ,12-19-1965,Litigation,-357.65,12-22-2015 0:00,508
Litigation,,516,Donald,L.,Kogan,JX255382K ,5-1-1967,Litigation,-948.71,7-16-2014 0:00,516
Litigation,,525,Eli,NULL,King,GZ201802J ,7-7-1968,Litigation,38.81,7-4-2014 0:00,525
Litigation,,525,Eli,NULL,King,GZ201802J ,7-7-1968,Litigation,-384.71,6-20-2015 0:00,525
Litigation,,525,Eli,NULL,King,GZ201802J ,7-7-1968,Litigation,-868.11,7-25-2014 0:00,525
Litigation,,526,Lester,J.,King,HA752321C ,12-10-1978,Litigation,-670.74,12-25-2014 0:00,526
Litigation,,526,Lester,J.,King,HA752321C ,12-10-1978,Litigation,492.12,6-9-2014 0:00,526
Litigation,,526,Lester,J.,King,HA752321C ,12-10-1978,Litigation,374.72,2-6-2014 0:00,526
Litigation,,526,Lester,J.,King,HA752321C ,12-10-1978,Litigation,335.22,8-28-2014 0:00,526
Litigation,,526,Lester,J.,King,HA752321C ,12-10-1978,Litigation,-909.29,6-28-2014 0:00,526
Litigation,,527,David,M.,King,EI002034I ,3-13-1978,Litigation,726.97,5-28-2014 0:00,527
Litigation,,527,David,M.,King,EI002034I ,3-13-1978,Litigation,665.95,5-19-2014 0:00,527
Litigation,,528,Cornelius,L.,Kim,NO508958E ,5-26-1979,Litigation,-504.19,5-26-2014 0:00,528
Litigation,,532,Alan,NULL,Kim,CN574270C ,2-7-1967,Litigation,-508.6,8-19-2014 0:00,532
Litigation,,535,Carol,J.,Khanna,HE136670I ,4-3-1979,Litigation,-573.43,3-2-2015 0:00,535
Litigation,,536,David,J.,Khan,NG507239J ,5-18-1985,Litigation,769.31,10-13-2015 0:00,536
Litigation,,536,David,J.,Khan,NG507239J ,5-18-1985,Litigation,928.69,5-23-2014 0:00,536
Litigation,,536,David,J.,Khan,NG507239J ,5-18-1985,Litigation,879.03,7-30-2014 0:00,536
Litigation,,543,Mary,K.,Kennedy,BC732325P ,1-10-1990,Litigation,900.19,11-16-2015 0:00,543
Litigation,,543,Mary,K.,Kennedy,BC732325P ,1-10-1990,Litigation,-419.2,10-30-2015 0:00,543
Litigation,,543,Mary,K.,Kennedy,BC732325P ,1-10-1990,Litigation,-335.85,3-15-2014 0:00,543
Litigation,,547,Dick,R.,Kelley,QE718730E ,3-23-1987,Litigation,781.34,6-17-2014 0:00,547
Litigation,,552,Nancy,NULL,Katyal,UR090466W ,4-30-1968,Litigation,281.46,10-21-2015 0:00,552
Litigation,,552,Nancy,NULL,Katyal,UR090466W ,4-30-1968,Litigation,807.47,4-12-2015 0:00,552
Litigation,,552,Nancy,NULL,Katyal,UR090466W ,4-30-1968,Litigation,100.21,8-19-2014 0:00,552
Litigation,,552,Nancy,NULL,Katyal,UR090466W ,4-30-1968,Litigation,957.7,1-2-2015 0:00,552
Litigation,,552,Nancy,NULL,Katyal,UR090466W ,4-30-1968,Litigation,-393.63,8-16-2014 0:00,552
Litigation,,553,Janaina Barreiro Gambaro,NULL,Kane,OJ121065E ,4-14-1979,Litigation,-732.96,6-9-2014 0:00,553
Litigation,,553,Janaina Barreiro Gambaro,NULL,Kane,OJ121065E ,4-14-1979,Litigation,-4.23,1-3-2015 0:00,553
Litigation,,554,Edward,T.,Kane,DG738019Q ,4-15-1974,Litigation,711.77,12-8-2015 0:00,554
Litigation,,554,Edward,T.,Kane,DG738019Q ,4-15-1974,Litigation,912.14,12-21-2014 0:00,554
Litigation,,554,Edward,T.,Kane,DG738019Q ,4-15-1974,Litigation,386.46,6-17-2014 0:00,554
Litigation,,554,Edward,T.,Kane,DG738019Q ,4-15-1974,Litigation,-927.68,7-26-2015 0:00,554
Litigation,,554,Edward,T.,Kane,DG738019Q ,4-15-1974,Litigation,879.12,3-24-2014 0:00,554
Litigation,,556,Ingrid,K.,Kane,FT349789X ,1-21-1980,Litigation,245.04,4-18-2014 0:00,556
